Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9
0.022200453514737217,0.05811609977323737,0.033523809523806486,0.11084172335599903,0.1292816326530495,0.17026575963717278,0.08829297052153395,0.06766530612244286,0.23240907029476351,0.08740317460316668
0.02006984126983945,0.05500861678004037,0.03052789115645982,0.10958276643989937,0.12667210884352595,0.16823582766438386,0.08692607709749779,0.06607619047618449,0.2552344671201583,0.08166621315192003
0.025199092970519258,0.06130340136053866,0.03642358276643661,0.10752925170067053,0.1207428571428462,0.15190657596370505,0.08760453514738435,0.06826213151926819,0.25000453514736964,0.0910240362811709
0.022620408163263255,0.059709750566888015,0.03162902494330779,0.10509387755101089,0.10735147392289277,0.1585287981859267,0.08852335600906228,0.07074920634919994,0.266148752834443,0.08964535147391478
0.013514534687170437,0.04517704517703619,0.011673089848983293,0.0939653903823098,0.08060397799809878,0.16119602438817474,0.07478731908697848,0.07745602208141385,0.35946554350455995,0.08216105284507559
0.03310221354165589,0.07372721354164266,0.044257812499985595,0.1229622395832933,0.10209635416663343,0.1447167968749529,0.12056966145829409,0.0840592447916393,0.1349739583332894,0.13953450520828792
0.018064454546535644,0.03618260132917394,0.019283467166199487,0.0564265629412097,0.0704084189426069,0.07310098515308788,0.05051246256456978,0.04153392752740461,0.5669164349944982,0.06757068483451505
0.02446349206348985,0.05964353741496058,0.03618049886620987,0.10866575963717837,0.12378956916098652,0.153677097505655,0.08839455782312124,0.06805623582765824,0.24768616780043107,0.08944308390021866
0.023286167800451407,0.05851972789115116,0.03567165532879495,0.11176417233559079,0.131288888888877,0.16175328798184477,0.08778684807255441,0.06654058956915497,0.2359029478457836,0.08748571428570635
0.023164625850338037,0.059804081632647645,0.03474739229024629,0.1084126984126886,0.12010340136053334,0.1619682539682393,0.089198185941035,0.06751020408162654,0.2464081632652838,0.08868299319727088
0.023082086167798364,0.05840997732425775,0.033389569160994705,0.10795102040815349,0.12515464852606575,0.15744852607708323,0.08695328798185153,0.06717823129251092,0.25355374149657567,0.08687891156461798
0.014053514739227752,0.05005351473922449,0.01936598639455607,0.11064126984125981,0.0982938775510115,0.2045251700680087,0.09012789115645442,0.07800362811790676,0.2560562358276412,0.07887891156461871
0.021710657596369917,0.05667210884353228,0.03362993197278607,0.1121759637188107,0.1345532879818472,0.1717024943310502,0.08896235827663593,0.06675736961450643,0.22845079365077295,0.0853850340135977
0.018848072562356568,0.054696598639450825,0.028538775510201495,0.11275374149658843,0.12910839002266403,0.18355011337866817,0.09033469387754284,0.0680571428571367,0.23087981859408338,0.08323265306121695
0.02239999999999797,0.05712290249432589,0.03467845804988348,0.11370612244896929,0.13541768707481766,0.1726303854875127,0.0891528344671121,0.06672925170067423,0.22199365079363068,0.08616870748298538
0.022467217906952854,0.03891096236372336,0.023580834655748534,0.05491124872231272,0.07687336188963324,0.06222930164297005,0.04442137666892484,0.041018879781086606,0.564677269888884,0.07090954647956495
0.022457142857140823,0.0585124716553235,0.03412789115645949,0.11117551020407156,0.12823038548751672,0.1709886621315038,0.09056961451246345,0.06840997732425684,0.22761814058954855,0.08791020408162468
0.02140498866212958,0.05891882086167267,0.03198820861677715,0.11339319727890129,0.12425034013604316,0.1765469387754942,0.09256961451246327,0.07189931972788464,0.21910476190474207,0.08992380952380137
0.018893701304120998,0.03886124733029497,0.01802468251979294,0.05326866401783909,0.06124295537975102,0.06747920917300683,0.050126673905165564,0.043584175505990946,0.5752785036171514,0.07324018724668734
0.05326822916664933,0.08546549479163884,0.06657552083331165,0.11651041666662874,0.0878515624999714,0.11563476562496236,0.11329101562496312,0.08513671874997229,0.11951822916662776,0.15674804687494898
0.01737505668934083,0.05152108843536948,0.02523900226757141,0.10758004535146418,0.11248616780044332,0.1834503401360378,0.08704489795917579,0.07025941043083264,0.2660752834466879,0.07896870748298604
0.020099773242628564,0.05616598639455273,0.0293587301587275,0.109871201814049,0.11941405895690528,0.1765514739228865,0.09037732426303036,0.06948480725622953,0.24300680272106642,0.08566984126983351
0.021723356009068325,0.059101133786842716,0.03209251700679981,0.10959183673468395,0.1172707482993091,0.1717977324262883,0.09094421768706659,0.0713714285714221,0.2370013605441962,0.08910566893423229
0.02417142857142638,0.06098866213151375,0.036118820861674734,0.11028299319726892,0.12418231292515881,0.16366802721086954,0.08973786848071749,0.0690367346938713,0.23096870748297227,0.09084444444443622
0.01169496446369178,0.03846352706286795,0.012532165626625675,0.09903831239334156,0.12861676868188968,0.17245747376037107,0.07347285360313215,0.06898060318254386,0.3258482379002904,0.06889509332504705
0.02169070294784384,0.059218140589563796,0.03269931972788819,0.11338775510203054,0.1261333333333219,0.17540861678002945,0.09248163265305284,0.07093151927437,0.21848344671199835,0.08956553287981048
0.06119348671403845,0.08018859732907124,0.04227632681994129,0.086505763222414,0.08386530589046792,0.10328667867568034,0.08362158654779576,0.1084351757857806,0.16620060687102717,0.18442647214376356
0.022746485260768914,0.0593324263038495,0.033237188208613766,0.10818321995463873,0.11891247165531803,0.1628244897959036,0.0894875283446631,0.06937233560090074,0.2472689342403404,0.0886349206349126
0.02155283446711823,0.05665941043083387,0.03329342403627816,0.1101433106575864,0.12735963718819707,0.16749569160996214,0.08839727891155662,0.06710657596371274,0.24294965986392356,0.08504217687074059
0.0231718820861657,0.05885532879818061,0.035414058956912894,0.10975056689341409,0.1291909297052037,0.16115283446710557,0.08809886621314394,0.06692789115645652,0.2397596371881869,0.08767800453513945
0.02232834467119979,0.05819410430838475,0.03376780045351168,0.1105424036281079,0.12669931972787968,0.16565442176869247,0.08918458049885813,0.0674594104308329,0.23879999999997836,0.08736961451246374
0.02809977324262784,0.06374693877550443,0.04009977324262675,0.10629931972788152,0.11917823129250621,0.14419410430837695,0.0864535147392212,0.06943129251700052,0.24809886621312946,0.09439818594103454
0.021424943310655656,0.05875011337867948,0.03155464852607424,0.10929614512470665,0.1173569160997626,0.17459319727889575,0.09210521541949279,0.07059047619046979,0.2341015873015661,0.09022675736960634
0.021464852607707807,0.05678276643990415,0.033504761904758866,0.1127111111111009,0.13310204081631447,0.17309115646256934,0.08934784580498056,0.06720725623582158,0.22731791383217895,0.08547029478457276
0.019836298337923056,0.0403904817585519,0.01787752602084494,0.050265875998765024,0.05615810176069646,0.06361535677495324,0.049812474893898215,0.04458245337723279,0.5801088162650527,0.07735261481188281
0.019297052154193264,0.055434013605437156,0.02881360544217426,0.11101224489794913,0.12027664399091881,0.1817668934240198,0.09017505668933423,0.07009886621314558,0.23826575963716662,0.08485986394557055
0.02009160997732244,0.057740589569155766,0.030074376417230837,0.11195918367345925,0.1177541950113272,0.17812970521540336,0.0921977324262955,0.07196643990929054,0.2325886621314982,0.0874975056689263
0.023634467120179265,0.060604988662126026,0.034524263038545625,0.10847800453513756,0.12132607709749468,0.15891882086166362,0.08977142857142044,0.06941587301586673,0.24256598639453586,0.09076009070293962
0.022513378684805217,0.058901587301581966,0.035183673469384565,0.11305487528343647,0.12962176870747125,0.1691519274376264,0.08991564625849525,0.06904489795917741,0.22460952380950347,0.0880027210884274
0.0212081632653042,0.057574603174597956,0.0311346938775482,0.10946666666665675,0.11810884353740427,0.1719591836734538,0.09026938775509387,0.0698049886621252,0.24420861678002323,0.08626485260770193
0.02135600907029285,0.05882539682539149,0.030673922902491553,0.10984399092969527,0.11741496598638392,0.17486712018139006,0.09137233560089875,0.07040725623582128,0.23542222222220088,0.08981678004534334
0.02196734693877352,0.057593650793645576,0.03295419501133488,0.11049251700679272,0.12435374149658737,0.16686802721086924,0.08941043083899416,0.06861768707482371,0.24002176870746125,0.08772063492062697
0.021491156462583087,0.057476643990924496,0.033056689342400636,0.11274920634919613,0.1301859410430721,0.17295328798184373,0.09043809523808705,0.06789750566892809,0.22722267573694085,0.0865287981859332
0.02190022675736763,0.05851428571428041,0.031268027210881524,0.10912834467119192,0.11410249433105542,0.16879909297050624,0.09122539682538856,0.07109387755101397,0.2441206349206128,0.0898476190476109
0.02130249433106383,0.05815238095237568,0.03168888888888602,0.11121179138320988,0.1212825396825287,0.17360181405894118,0.09146213151926609,0.07039365079364442,0.231762358276623,0.0891419501133706
0.026869841269838834,0.06260226757369047,0.03865578231292167,0.10670839002266606,0.12277278911563513,0.1460897959183541,0.0860952380952303,0.06854875283446091,0.24971972789113384,0.09193741496597807
0.10227353086762943,0.09666925959968846,0.05022629234138897,0.05935459538454414,0.06319095773515358,0.06691535252099869,0.06507672724697389,0.10661669377454057,0.1690945949130371,0.22058199561545588
0.01365572538210703,0.04515715916366484,0.01203501529234189,0.09464549203961002,0.08236190158012624,0.15955940548771252,0.07474754706023577,0.07771454025524141,0.35807749977123965,0.08204571396752175
0.021795011337866505,0.05851609977323733,0.03166893424035994,0.10970793650792657,0.11861043083899152,0.16957188208615243,0.09084081632652238,0.0700743764172272,0.24130521541947927,0.08790929705214623
0.019317273388930786,0.03843170944147378,0.019317273388930786,0.05332434485527888,0.06542498399174622,0.06853913368569986,0.04893749030555875,0.042679361897594456,0.5720450378429697,0.07198339120161792
0.014204579351156332,0.0439043403212697,0.016664479205192505,0.09917751448694102,0.12475888208784751,0.16180652499867523,0.0781440781440626,0.06675138108361536,0.31479758026983035,0.0797906400512105
0.0209233560090684,0.05652789115645746,0.03254693877550725,0.1106956916099673,0.13291428571427366,0.1716163265305967,0.0888054421768627,0.06762630385486916,0.23289251700678162,0.08545124716552514
0.022014512471653334,0.057651700680266885,0.03472199546484946,0.11418049886620281,0.13556825396824168,0.17245079365077803,0.09030476190475373,0.0684562358276582,0.2175328798185744,0.08711836734693089
0.06161757810464773,0.08278958594155625,0.033056236610236274,0.07694782077412217,0.06122999527953995,0.09494259669441395,0.07867497193773891,0.11466610252710091,0.19507513265436227,0.20099997947626191
0.02531519274376188,0.06038367346938228,0.03669206349206017,0.10824761904760924,0.1257233560090589,0.1507927437641587,0.08620589569160217,0.06676371882085563,0.251151927437619,0.08872380952380149
0.022747392290247373,0.058006349206343955,0.03548571428571107,0.11207165532878803,0.13589297052152963,0.16835918367345412,0.08765895691609184,0.06628934240362211,0.22705215419499078,0.08643628117913049
0.02358820861677791,0.05959092970521002,0.033707029478455,0.10781950113377708,0.11817233560089632,0.15824036281177706,0.09007165532879002,0.069248072562352,0.24823854875281198,0.09132335600906202
0.04297526041665268,0.0813151041666402,0.0550911458333154,0.11804361979162824,0.0916536458333035,0.12499999999995931,0.11926432291662785,0.0845833333333058,0.1287207031249581,0.15335286458328343
0.021452154195009395,0.05714104308389505,0.03120272108843255,0.10804897959182695,0.11831927437640652,0.16605170068025707,0.08961632653060413,0.06867664399092348,0.2531210884353512,0.08637006802720305
0.024250993306363076,0.04158563116217012,0.02368424192527956,0.05102353310821352,0.06331706657438298,0.056961496700899054,0.046125608014849655,0.04384865948382992,0.5706092676775582,0.07859350204625515
0.020642176870746428,0.05655147392289737,0.030681179138319217,0.10988571428570433,0.12069931972788023,0.17633922902492732,0.08981405895690796,0.06907210884353115,0.24130702947843619,0.08500770975055918
0.02222131519274175,0.057380498866207955,0.03366439909296747,0.1111510204081532,0.12842448979590673,0.16664761904760395,0.08896417233559285,0.0674485260770914,0.2377351473922687,0.0863628117913754
0.02094512471655139,0.0564408163265255,0.03193560090702659,0.11350566893423009,0.13308299319726685,0.1767628117913672,0.09035192743763354,0.0686721088435312,0.2226512471655127,0.08565170068026434
0.02173061224489599,0.05632834467119671,0.0336789115646228,0.11124625850339129,0.12991020408162088,0.16668299319726382,0.0876598639455703,0.06530521541949522,0.2438984126983906,0.08355918367346182
0.05664062499998156,0.08995768229163738,0.06392903645831252,0.10859374999996466,0.08170572916664007,0.11056640624996401,0.11098307291663054,0.08887044270830441,0.12383463541662636,0.16491861979161299
0.02373424036280964,0.05893424036280645,0.03533968253967934,0.10849433106574981,0.12537324263037414,0.15909024943309216,0.08880634920634116,0.06811791383219337,0.243814058956894,0.08829569160996932
0.02057868480725437,0.05599637188208109,0.03222312925169776,0.11257414965985375,0.12864671201812894,0.17259954648524514,0.08915464852606902,0.06741224489795308,0.23623673469385614,0.08457777777777012
0.022772789115644194,0.05918639455781777,0.0348462585033982,0.11250884353740477,0.1282739229024827,0.1696743764172182,0.08987029478457235,0.06945396825396197,0.22460317460315427,0.088809977324255
0.022991383219952567,0.05724172335600389,0.03536145124716233,0.11055691609976323,0.1368798185940919,0.15652426303853456,0.08527891156461813,0.06437823129251118,0.24674829931970554,0.08403900226756608
0.013673622794141247,0.043055207550312995,0.015946594122486717,0.10061129605101546,0.13013606010346093,0.16350677914192577,0.07818186156946817,0.06573122859766503,0.3109416822771253,0.07821566779219948
0.024214058956913906,0.059025850340130706,0.034113378684804165,0.10787845804987685,0.11833106575962647,0.15627482993195863,0.08644716553287199,0.06878820861677382,0.25618321995462534,0.08874376417232756
0.014230385487527055,0.0491945578231248,0.01936598639455607,0.10490975056688392,0.0962612244897872,0.19431020408161506,0.0867102040816248,0.07325442176870085,0.28540589569158414,0.07635736961450555
0.02453877551020186,0.06076825396824846,0.03599365079364753,0.10777505668933264,0.12283356009069182,0.15573424036279768,0.08917369614511664,0.06784489795917753,0.24548208616777822,0.08985578231291703
0.023246258503399255,0.059679818594098905,0.03628390022675408,0.10970430839001273,0.1278965986394442,0.16174421768706018,0.08811972789114848,0.06742312925169457,0.23817687074827773,0.08772517006801926
0.021184580498864295,0.057629024943305435,0.03240634920634627,0.11127256235826656,0.1207428571428462,0.17632199546483662,0.09164807256234997,0.07014965986393923,0.2314666666666457,0.08717823129250911
0.0031653296436923786,0.020210603235040314,0.005020471136935229,0.08650957383940479,0.057040956428500655,0.19253838559340675,0.050936328925342673,0.05878861118286463,0.49506711065027725,0.030722629364491036
0.02257052154194807,0.05781133786847549,0.03434467120181095,0.11021043083899228,0.12693061224488647,0.16250249433105105,0.08839999999999198,0.06620498866212553,0.24445532879816378,0.08656961451246381
0.020516099773240773,0.057612698412693196,0.029288888888886234,0.10825124716552308,0.11370793650792621,0.17234467120179844,0.0909959183673387,0.07078004535146751,0.24865850340133802,0.08784399092969726
0.018809070294782876,0.053746938775505335,0.030216780045348737,0.11499047619046578,0.13262131519273174,0.18261496598637803,0.08972154195010525,0.06762993197278298,0.22855873015870945,0.08109024943309923
0.059436141980033975,0.08175333471210566,0.03101155959855515,0.07801939650749042,0.05970196380560433,0.09663402866691842,0.07732691782454582,0.11475609120747217,0.20604842338252835,0.19531214231472604
0.019551020408161493,0.055053061224484806,0.029244444444441794,0.10904399092969534,0.11924988662130438,0.1740870748299162,0.0893968253968173,0.06933061224489168,0.2511047619047392,0.08393832199545725
0.01363981657140995,0.04419069891381716,0.013096928406372057,0.09625427052135235,0.10384873902787146,0.16503402496884556,0.0774818738987966,0.07187401812807549,0.335584430046904,0.07899519951635645
0.018256689342401974,0.05490158730158233,0.026483446712015742,0.10844897959182691,0.10762086167799478,0.1856426303854707,0.090428117913824,0.07193197278910914,0.2530458049886392,0.08323990929704461
0.023406802721086313,0.05904580498865678,0.03428480725623272,0.10932879818593114,0.12198004535146287,0.15843900226755933,0.08861950113377882,0.06799637188208,0.24838820861675753,0.08851065759636387
0.021724263038546784,0.058121541950108116,0.03091065759636908,0.1080780045351376,0.11465396825395786,0.1658049886621165,0.09029297052153377,0.07040453514738591,0.25195555555553273,0.08805351473922104
0.01565426972592785,0.046700313801281715,0.01820962244414651,0.09873405638875989,0.12017913320842527,0.15838414209746565,0.08411584795947943,0.06611105145305785,0.30593637271155616,0.0859751902097008
0.02036643990929521,0.05637732426303344,0.031025850340133245,0.11222675736960434,0.12389387755100918,0.17793650793649182,0.09087528344670379,0.06959365079364449,0.23140680272106748,0.08629750566892642
0.019846241344608734,0.03772376736545367,0.02179308205366404,0.055086245639980616,0.07184220050668133,0.06664200801007293,0.04820568501349302,0.0420708498884311,0.5666499624153221,0.07013995776209365
0.00398187499336484,0.02387444133435613,0.006802627807482545,0.09419244284182135,0.07537916721220644,0.1948562066293134,0.05925615638037481,0.0599448677072654,0.44568867594029016,0.036023539153480624
0.021121088435372234,0.05773424036280656,0.030207709750564155,0.10817052154194032,0.1113560090702847,0.16927619047617515,0.09119637188207791,0.07162086167799804,0.2509977324262811,0.08831927437640923
0.021415873015871077,0.05690612244897444,0.03352108843537111,0.11366984126983097,0.13713106575962478,0.1752716553287823,0.09010521541949297,0.06744761904761294,0.21920272108841551,0.08532879818593331
0.02490068027210659,0.06248072562357711,0.03707936507936172,0.10786757369613535,0.11375963718819831,0.14962358276642634,0.0914185941043001,0.06644444444443842,0.2548934240362581,0.09153197278910735
0.01591278789975542,0.048199719209481615,0.018909610114818082,0.10011215711539453,0.11221677345453615,0.1549975540203245,0.08694562766222275,0.06679115311035808,0.3074775387478359,0.08843707866507411
0.015268481066523633,0.042834472801890996,0.02201381680208604,0.10640608034742727,0.1546475601849887,0.15523220897810644,0.0813298174861531,0.05955463284452328,0.28472396224833557,0.07798896723976606
0.020739229024941432,0.056144217687069745,0.03188390022675448,0.10954829931971796,0.12822947845803828,0.16778866213150406,0.0870058956916021,0.06582312925169471,0.24964444444442183,0.0831927437641648
0.01911111111110938,0.055561904761899726,0.027485714285711796,0.10938231292516015,0.11282086167799431,0.18213061224488145,0.09086984126983304,0.07207619047618395,0.24520544217684853,0.08535600907028705
0.004137133616189885,0.024672408729160634,0.005852498115664319,0.08637820115855283,0.052605690869905984,0.19213851723148698,0.055668841761824614,0.06110112423166616,0.4787998995020896,0.03864568478341472
0.0245832199546463,0.05953560090702408,0.036661224489792595,0.109482993197269,0.13132879818592916,0.15212244897957805,0.08563537414965211,0.06533696145124125,0.2482122448979367,0.08710113378684019
0.02210612244897759,0.05833197278911036,0.0340435374149629,0.11254512471654309,0.1306113378684689,0.17141587301585748,0.09031836734693059,0.06876371882085545,0.22396281179136293,0.08790113378684011
0.020331065759635347,0.05675646258502887,0.02930975056689077,0.10922902494330076,0.11627120181404842,0.17588752834465526,0.09004353741495782,0.06948390022675108,0.24646530612242665,0.08622222222221441
0.020826303854873395,0.05661587301586789,0.03138049886621031,0.110497052154185,0.1256435374149546,0.1723564625850184,0.08945396825396015,0.06826031746031128,0.23946666666664498,0.08549931972788341
0.014819954648524734,0.04757369614512041,0.020736507936506058,0.10730884353740525,0.09810975056688453,0.19627845804986885,0.08569251700679496,0.072959637188202,0.282527891156437,0.07399274376416563
0.021835827664397116,0.0576988662131467,0.033438548752831435,0.11287619047618025,0.12704126984125833,0.17207437641721798,0.09063038548752013,0.06888707482992573,0.22861587301585232,0.08690158730157943
0.021420408163263367,0.05918276643990394,0.030996825396822587,0.11315374149658838,0.11645351473921847,0.1788371882086006,0.09497777777776917,0.07389297052153526,0.21997278911562632,0.09111201814058131
0.021305215419499205,0.056072562358271565,0.03246893424035987,0.10993469387754105,0.1283111111110995,0.16398004535145908,0.08711111111110321,0.0663673469387695,0.2511873015872788,0.0832616780045276
0.020667573696143252,0.05722267573695627,0.030811791383217164,0.11088616780044347,0.12209523809522703,0.17556371882084576,0.08958276643990118,0.07027210884353105,0.23675192743762027,0.08614603174602393
0.021933786848070576,0.056091609977319185,0.03372970521541645,0.11142131519273367,0.13419954648524862,0.16806530612243376,0.08788117913831403,0.06557188208616185,0.23678095238093094,0.08432471655328035
0.041107809501182625,0.08191559175098173,0.032441520161364985,0.08406993590101802,0.05940030069688922,0.09489668348333102,0.07948596786665806,0.07531353648424435,0.30136550976391013,0.15000314439040532
0.019799546485258977,0.0576190476190424,0.028922448979589215,0.11097959183672464,0.11303764172334577,0.1806213151927274,0.09137868480724795,0.07307664399092309,0.2367746031745817,0.08779047619046823
0.02239637188208414,0.05763446712017618,0.03353832199546181,0.10944852607708759,0.12349478458048768,0.16113015873014414,0.08866122448978789,0.06746213151926826,0.2497705215419275,0.08646349206348423
0.0045507142781312454,0.02428359867370988,0.008227380012951124,0.09448659379389729,0.08911844950157606,0.19003478500882054,0.05931189024497867,0.05724089060946055,0.43595913557658733,0.03678656229984303
0.02040997732426119,0.05655782312924658,0.030377324263035795,0.10875464852606724,0.12097142857141761,0.17274557823127687,0.08844716553287181,0.06821496598638838,0.24922539682537426,0.08429569160996969
0.02138775510203888,0.056357369614507366,0.03325079365079064,0.11302585034012581,0.13414421768706267,0.171092063492048,0.08875011337867676,0.06590385487527747,0.23151292517004704,0.08457505668933474
0.020506456988537602,0.04141063424450223,0.018106215174615484,0.04960168315216189,0.05288088675709774,0.06225714206168994,0.04957583133477913,0.04597248571189025,0.5807630661049702,0.07892559846955671
0.02380498866212936,0.06015419501133242,0.03467573696144811,0.10879909297051168,0.12059863945577139,0.15927346938774067,0.08994467120180591,0.06836462585033394,0.24334331065757434,0.0910412698412616
0.02048163265305937,0.05539501133786346,0.032074376417230654,0.11228571428570411,0.12858049886620151,0.1733687074829775,0.0881904761904682,0.06757460317459706,0.2382839002267358,0.08376507936507177
0.0036934743606527897,0.02089577590386081,0.005266407872806241,0.08501006748220563,0.057686761526291444,0.19258394581605912,0.05142952939386098,0.05715198182544962,0.4926913440884729,0.03359071173029615
0.017689795918365746,0.05494421768706985,0.023404081632650942,0.10297959183672536,0.08957188208615968,0.17756916099771633,0.08869387755101238,0.07371337868480057,0.28720272108840933,0.08423129251699916
0.006856226824678008,0.03361862853336266,0.010930250433226964,0.1017524735871191,0.081900888814354,0.21507644944751583,0.07164930264408191,0.06496732745448691,0.3606621620362554,0.05258629022490467
0.0065825484003204,0.032740091676448736,0.01055117670076568,0.10126028914416534,0.0840016618685586,0.21625457683492336,0.07022981417817178,0.06508844471462816,0.3626313365289604,0.050660059953043034
0.021345138549804007,0.047354380289712034,0.02370929718017503,0.05166848500569497,0.05212211608886553,0.060262044270831414,0.05028724670409996,0.046419779459633936,0.5746711095173971,0.07216040293375421
0.026214965986392183,0.06082448979591286,0.03877551020407812,0.10915827664398103,0.12808344671200653,0.14816507936506595,0.08607074829931192,0.06657052154194408,0.2463736961451024,0.08976326530611432
0.057123472363212136,0.07877423576718352,0.03591712674037248,0.08443464216869397,0.07224216269637519,0.1055265285050965,0.08165446556985566,0.11172015730652608,0.18380286637627852,0.18880434250638628
